timestamp	page	raw	absolute	snapshot
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/navbar.g?targetBlogID=5862274322950929642&blogName=jugar+juegos+escape&publishMode=PUBLISH_MODE_BLOGSPOT&navbarType=BLUE&layoutType=LAYOUTS&searchRoot=http%3A%2F%2Fjugarjuegosescape.blogspot.com%2Fsearch&blogLocale=es&homepageUrl=http%3A%2F%2Fjugarjuegosescape.blogspot.com%2F&targetPostID=2026661785595368149	http://www.blogger.com/navbar.g?targetBlogID=5862274322950929642&blogName=jugar+juegos+escape&publishMode=PUBLISH_MODE_BLOGSPOT&navbarType=BLUE&layoutType=LAYOUTS&searchRoot=http%3A%2F%2Fjugarjuegosescape.blogspot.com%2Fsearch&blogLocale=es&homepageUrl=http%3A%2F%2Fjugarjuegosescape.blogspot.com%2F&targetPostID=2026661785595368149	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rearrange?blogID=5862274322950929642	http://www.blogger.com/rearrange?blogID=5862274322950929642	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML1&action=editWidget	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML1&action=editWidget	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML2&action=editWidget	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML2&action=editWidget	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML3&action=editWidget	http://www.blogger.com/rearrange?blogID=5862274322950929642&widgetType=HTML&widgetId=HTML3&action=editWidget	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rsd.g?blogID	http://www.blogger.com/rsd.g?blogID	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/rsd.g?blogID=5862274322950929642	http://www.blogger.com/rsd.g?blogID=5862274322950929642	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/static/v1/widgets/2861516469-widgets.js	http://www.blogger.com/static/v1/widgets/2861516469-widgets.js	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.blogger.com/static/v1/widgets/3734822104-widget_css_bundle.css	http://www.blogger.com/static/v1/widgets/3734822104-widget_css_bundle.css	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
20101205143843	http://jugarjuegosescape.blogspot.com/2008/11/room.html	http://www.escapejuegos.com/	http://www.escapejuegos.com/	research/jugarjuegosescape-roomz/20101205143843__5880feaff0c8__room.html
