timestamp	archived_page	href	label	saved_snapshot
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120921	February 13, 2007 7:32 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120922	February 13, 2007 7:36 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120924	February 13, 2007 7:43 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120926	February 13, 2007 7:51 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120927	February 13, 2007 7:51 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone	Dan Someone	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone		research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120928	February 13, 2007 8:04 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone	Dan Someone	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone		research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120929	February 13, 2007 8:06 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone	Dan Someone	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://profile.typepad.com/Dan Someone		research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
20150317082332	http://jayisgames.com/review/the-roomz.php	http://jayisgames.com/review/the-roomz.php#comment-120931	February 13, 2007 8:08 PM	research/jayisgames-history/20150317082332__107790091e03__the-roomz.html
