discovered_url	timestamp	archived_original	kind	bytes	sha256	saved_file
http://ad.yoyo.pl/img/kill.png	20130318130858	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130318130858__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130318210825	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130318210825__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130319101006	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130319101006__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130320142542	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130320142542__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130323153215	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130323153215__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130324135952	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130324135952__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130325162432	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130325162432__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130325202210	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130325202210__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130326184609	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130326184609__12d4283a0ad0__kill.png
http://ad.yoyo.pl/img/kill.png	20130327234244	http://ad.yoyo.pl/img/kill.png	PNG	673	12d4283a0ad036c9e881fe5928e7d50b2074870c591b5987472d147a29b28476	recovered-yoyo-launch-assets/20130327234244__12d4283a0ad0__kill.png
